trait	rate	count_of_total	count_of_resigned	lower	upper	width
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.47019950751294	0.3394014774611791
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.4475727423488616	0.3394014774611791
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2439318558721544	2.583333333333333	0.33940147746117866
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.424945977184783	0.3167747122971005
[固執性]-over-[活動性]	1.0	1.0	1.0	2.0629177345595253	2.379692446856626	0.3167747122971005
[固執性]-over-[活動性]	1.0	1.0	1.0	2.085544499723604	2.4023192120207044	0.3167747122971005
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.4475727423488616	0.3167747122971005
[固執性]-over-[活動性]	0.5	2.0	1.0	2.2213050907080754	2.538079803005176	0.3167747122971005
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.4928262726770187	0.3167747122971005
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.5154530378410973	0.3167747122971005
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.47019950751294	0.3167747122971005
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2439318558721544	2.5607065681692545	0.3167747122971001
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.424945977184783	0.29414794713302195
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.47019950751294	0.29414794713302195
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.4475727423488616	0.29414794713302195
[固執性]-over-[活動性]	1.0	1.0	1.0	2.085544499723604	2.379692446856626	0.29414794713302195
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.4928262726770187	0.29414794713302195
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.5154530378410973	0.29414794713302195
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.4023192120207044	0.29414794713302195
[固執性]-over-[活動性]	1.0	1.0	1.0	2.0629177345595253	2.357065681692547	0.2941479471330215
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2439318558721544	2.538079803005176	0.2941479471330215
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.424945977184783	0.27152118196894337
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.47019950751294	0.27152118196894337
[固執性]-over-[活動性]	1.0	1.0	1.0	2.0629177345595253	2.3344389165284687	0.27152118196894337
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.379692446856626	0.27152118196894337
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.4023192120207044	0.27152118196894337
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.4475727423488616	0.27152118196894337
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.4928262726770187	0.27152118196894337
[固執性]-over-[活動性]	1.0	1.0	1.0	2.085544499723604	2.357065681692547	0.2715211819689429
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.47019950751294	0.2488944168048648
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.4475727423488616	0.2488944168048648
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.424945977184783	0.2488944168048648
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.4023192120207044	0.2488944168048648
[固執性]-over-[活動性]	1.0	1.0	1.0	2.0629177345595253	2.31181215136439	0.2488944168048648
[固執性]-over-[活動性]	1.0	1.0	1.0	2.085544499723604	2.3344389165284687	0.2488944168048648
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.379692446856626	0.2488944168048648
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.357065681692547	0.24889441680486435
[固執性]-over-[活動性]	1.0	1.0	1.0	2.0629177345595253	2.2891853862003115	0.22626765164078622
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.3344389165284687	0.22626765164078622
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.4475727423488616	0.22626765164078622
[固執性]-over-[活動性]	1.0	1.0	1.0	2.085544499723604	2.31181215136439	0.22626765164078622
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.4023192120207044	0.22626765164078622
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.424945977184783	0.22626765164078622
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.379692446856626	0.22626765164078622
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.357065681692547	0.22626765164078577
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.3344389165284687	0.20364088647670764
[固執性]-over-[活動性]	1.0	1.0	1.0	2.0629177345595253	2.266558621036233	0.20364088647670764
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.424945977184783	0.20364088647670764
[固執性]-over-[活動性]	1.0	1.0	1.0	2.085544499723604	2.2891853862003115	0.20364088647670764
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.31181215136439	0.20364088647670764
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.4023192120207044	0.20364088647670764
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.379692446856626	0.20364088647670764
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.357065681692547	0.2036408864767072
[固執性]-over-[活動性]	1.0	1.0	1.0	2.085544499723604	2.266558621036233	0.18101412131262906
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.2891853862003115	0.18101412131262906
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.3344389165284687	0.18101412131262906
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.379692446856626	0.18101412131262906
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.31181215136439	0.18101412131262906
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.4023192120207044	0.18101412131262906
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.357065681692547	0.18101412131262862
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.2891853862003115	0.15838735614855048
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.3344389165284687	0.15838735614855048
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1081712648876825	2.266558621036233	0.15838735614855048
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.31181215136439	0.15838735614855048
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.379692446856626	0.15838735614855048
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.357065681692547	0.15838735614855004
[固執性]-over-[活動性]	1.0	1.0	1.0	2.130798030051761	2.266558621036233	0.1357605909844719
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.3344389165284687	0.1357605909844719
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.31181215136439	0.1357605909844719
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.2891853862003115	0.1357605909844719
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.357065681692547	0.13576059098447146
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.31181215136439	0.11313382582039333
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.2891853862003115	0.11313382582039333
[固執性]-over-[活動性]	1.0	1.0	1.0	2.1534247952158396	2.266558621036233	0.11313382582039333
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.3344389165284687	0.11313382582039333
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.2891853862003115	0.09050706065631475
[固執性]-over-[活動性]	1.0	1.0	1.0	2.176051560379918	2.266558621036233	0.09050706065631475
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.31181215136439	0.09050706065631475
[固執性]-over-[活動性]	0.5	2.0	1.0	0.41116387758178796	0.5016709382381024	0.09050706065631442
[固執性]-over-[活動性]	1.0	1.0	1.0	1.361488014473089	1.4519950751294033	0.09050706065631431
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.2891853862003115	0.06788029549223618
[固執性]-over-[活動性]	1.0	1.0	1.0	2.198678325543997	2.266558621036233	0.06788029549223618
[固執性]-over-[活動性]	0.5	2.0	1.0	0.43379064274586654	0.5016709382381024	0.06788029549223584
[固執性]-over-[活動性]	0.5	6.0	3.0	0.9994597718478315	1.0673400673400673	0.06788029549223573
[固執性]-over-[活動性]	1.0	1.0	1.0	1.361488014473089	1.4293683099653247	0.06788029549223573
[固執性]-over-[活動性]	1.0	1.0	1.0	1.3841147796371676	1.4519950751294033	0.06788029549223573
[固執性]-over-[活動性]	1.0	1.0	1.0	2.2213050907080754	2.266558621036233	0.0452535303281576
[固執性]-over-[活動性]	1.0	1.0	1.0	1.2709809538167745	1.3162344841449318	0.045253530328157376
[固執性]-over-[活動性]	0.5	2.0	1.0	0.4564174079099451	0.5016709382381024	0.045253530328157265
[固執性]-over-[活動性]	0.5	2.0	1.0	0.47904417307402375	0.524297703402181	0.04525353032815721
[固執性]-over-[活動性]	0.5	6.0	3.0	0.908952711191517	0.9542062415196741	0.045253530328157154
[固執性]-over-[活動性]	1.0	2.0	2.0	0.9994597718478315	1.0447133021759887	0.045253530328157154
[固執性]-over-[活動性]	0.5	2.0	1.0	1.1804738931604601	1.2257274234886173	0.045253530328157154
[固執性]-over-[活動性]	1.0	1.0	1.0	1.3841147796371676	1.4293683099653247	0.045253530328157154
[主体性]-over-[活動性]	0.5	2.0	1.0	1.64031339031339	1.9617974617974614	0.32148407148407143
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.9189329189329185	0.32148407148407143
[主体性]-over-[活動性]	0.5	2.0	1.0	1.64031339031339	1.94036519036519	0.3000518000518
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.9189329189329185	0.3000518000518
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.897500647500647	0.3000518000518
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.9189329189329185	0.27861952861952854
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.897500647500647	0.27861952861952854
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.8760683760683756	0.27861952861952854
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.8546361046361042	0.2571872571872571
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.897500647500647	0.2571872571872571
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.8760683760683756	0.2571872571872571
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.8546361046361042	0.23575498575498566
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.8332038332038327	0.23575498575498566
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.8760683760683756	0.23575498575498566
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.8117715617715613	0.21432271432271421
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.8546361046361042	0.21432271432271421
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.8332038332038327	0.21432271432271421
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.8117715617715613	0.19289044289044277
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.7903392903392898	0.19289044289044277
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.8332038332038327	0.19289044289044277
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.7689070189070184	0.17145817145817133
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.8117715617715613	0.17145817145817133
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.7903392903392898	0.17145817145817133
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.7903392903392898	0.15002590002589988
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.7689070189070184	0.15002590002589988
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.747474747474747	0.15002590002589988
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.7689070189070184	0.12859362859362844
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.747474747474747	0.12859362859362844
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.7260424760424755	0.12859362859362844
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.7260424760424755	0.107161357161357
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.747474747474747	0.107161357161357
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.704610204610204	0.107161357161357
[主体性]-over-[活動性]	0.5	2.0	1.0	1.5760165760165756	1.6617456617456614	0.08572908572908577
[主体性]-over-[活動性]	0.5	2.0	1.0	1.597448847448847	1.6831779331779329	0.08572908572908577
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.704610204610204	0.08572908572908555
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.7260424760424755	0.08572908572908555
[主体性]-over-[活動性]	1.0	1.0	1.0	1.597448847448847	1.6617456617456614	0.06429681429681433
[主体性]-over-[活動性]	0.5	2.0	1.0	1.6188811188811185	1.6831779331779329	0.06429681429681433
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.704610204610204	0.06429681429681411
[主体性]-over-[活動性]	0.75	4.0	3.0	1.2759647759647756	1.3188293188293185	0.04286454286454289
[主体性]-over-[活動性]	0.8	5.0	4.0	0.6544289044289043	0.6972934472934472	0.04286454286454289
[主体性]-over-[活動性]	1.0	1.0	1.0	1.6188811188811185	1.6617456617456614	0.04286454286454289
[主体性]-over-[活動性]	1.0	1.0	1.0	1.64031339031339	1.6831779331779329	0.04286454286454289
[主体性]-over-[活動性]	0.5	6.0	3.0	0.9544807044807043	0.9973452473452471	0.042864542864542776
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	3.1666666666666665	1.4675324675324677
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	3.1394901394901393	1.4403559403559405
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	3.112313612313612	1.4131794131794133
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	3.085137085137085	1.3860028860028861
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	3.0579605579605578	1.358826358826359
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	3.0307840307840306	1.3316498316498318
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	3.0036075036075034	1.3044733044733046
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.976430976430976	1.2772967772967774
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.949254449254449	1.2501202501202502
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.922077922077922	1.222943722943723
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.8949013949013946	1.1957671957671958
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.8677248677248675	1.1685906685906686
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.8405483405483403	1.1414141414141414
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.813371813371813	1.1142376142376142
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.786195286195286	1.087061087061087
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.7590187590187587	1.0598845598845599
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.7318422318422315	1.0327080327080327
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.7046657046657043	1.0055315055315055
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.677489177489177	0.9783549783549783
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.6503126503126504	0.9511784511784516
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.623136123136123	0.9240019240019244
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.595959595959596	0.8968253968253972
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.568783068783069	0.86964886964887
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.5416065416065416	0.8424723424723428
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.5144300144300145	0.8152958152958156
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.4872534872534873	0.7881192881192884
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.4600769600769596	0.7609427609427608
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.432900432900433	0.7337662337662341
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.4057239057239057	0.7065897065897069
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.3785473785473785	0.6794131794131797
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.3513708513708513	0.6522366522366525
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.324194324194324	0.6250601250601253
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.297017797017797	0.5978835978835981
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.2698412698412698	0.5707070707070709
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.2426647426647426	0.5435305435305438
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.2154882154882154	0.5163540163540166
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.188311688311688	0.4891774891774894
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.161135161135161	0.4620009620009622
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.133958633958634	0.434824434824435
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.1067821067821066	0.4076479076479078
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.0796055796055795	0.3804713804713806
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6719576719576716	2.025252525252525	0.35329485329485344
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6991341991341988	2.0524290524290523	0.35329485329485344
[決断性]-over-[活動性]	1.0	1.0	1.0	1.6991341991341988	2.025252525252525	0.32611832611832625
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6719576719576716	1.9980759980759977	0.32611832611832603
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6719576719576716	1.9708994708994707	0.29894179894179906
[決断性]-over-[活動性]	1.0	1.0	1.0	1.6991341991341988	1.9980759980759977	0.29894179894179884
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6719576719576716	1.9437229437229435	0.2717652717652719
[決断性]-over-[活動性]	1.0	1.0	1.0	1.6991341991341988	1.9708994708994707	0.2717652717652719
[決断性]-over-[活動性]	1.0	1.0	1.0	1.6991341991341988	1.9437229437229435	0.2445887445887447
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6719576719576716	1.9165464165464163	0.2445887445887447
[決断性]-over-[活動性]	1.0	1.0	1.0	1.6991341991341988	1.9165464165464163	0.2174122174122175
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6719576719576716	1.8893698893698891	0.2174122174122175
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6719576719576716	1.862193362193362	0.1902356902356903
[決断性]-over-[活動性]	1.0	1.0	1.0	1.6991341991341988	1.8893698893698891	0.1902356902356903
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6176046176046173	1.8078403078403076	0.1902356902356903
[決断性]-over-[活動性]	0.5	2.0	1.0	1.6447811447811445	1.8078403078403076	0.16305916305916313
